Product Group,Product Group Detail,Aggregation Level,Cleaning Basis,Original Product Group,Source File,Source Sheet,Country,Market,Retail Channel,Product Category,Product Segment,Product Subsegment,Product Type,Product Base / Ingredient,Private Label,Storage State,Year,MAT Period,Value EUR,Value Local Currency,Local Currency,Volume kg/l,Selling Units,Dimension 1 Header,Dimension 1 Value,Dimension 2 Header,Dimension 2 Value,Dimension 3 Header,Dimension 3 Value,Dimension 4 Header,Dimension 4 Value,Dimension 5 Header,Dimension 5 Value,Dimension 6 Header,Dimension 6 Value,Dimension 7 Header,Dimension 7 Value,Dimension 8 Header,Dimension 8 Value
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Oat,Oat,,Oat,,,,2019,MAT 29 09 19,4972409.700000002,,EUR,3180575.0000000005,3194760,Dimension 1,IT Food Discount,Dimension 2,Oat,Type,Oat,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Oat,Oat,,Oat,,,,2020,MAT 27 09 20,5629055.6,,EUR,3671414.9,3714985,Dimension 1,IT Food Discount,Dimension 2,Oat,Type,Oat,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Almond,Almond,,Almond,,,,2018,MAT 30 09 18,7131172.300000001,,EUR,4160137.1999999993,4163843,Dimension 1,IT Food Discount,Dimension 2,Almond,Type,Almond,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Almond,Almond,,Almond,,,,2019,MAT 29 09 19,7326399.099999999,,EUR,4410334.1000000015,4426050,Dimension 1,IT Food Discount,Dimension 2,Almond,Type,Almond,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Almond,Almond,,Almond,,,,2020,MAT 27 09 20,8793525.699999996,,EUR,5297968.4,5344674,Dimension 1,IT Food Discount,Dimension 2,Almond,Type,Almond,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Rice,Rice,,Rice,,,,2018,MAT 30 09 18,7856889,,EUR,6441319.299999999,6445835,Dimension 1,IT Food Discount,Dimension 2,Rice,Type,Rice,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Rice,Rice,,Rice,,,,2019,MAT 29 09 19,8112185,,EUR,6681953.4,6715621,Dimension 1,IT Food Discount,Dimension 2,Rice,Type,Rice,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Rice,Rice,,Rice,,,,2020,MAT 27 09 20,8156988.1,,EUR,6853109.000000001,6884315,Dimension 1,IT Food Discount,Dimension 2,Rice,Type,Rice,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Soia,Soia,,Soia,,,,2018,MAT 30 09 18,19468580.70000001,,EUR,17472878.3,17497769,Dimension 1,IT Food Discount,Dimension 2,Soia,Type,Soia,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Soia,Soia,,Soia,,,,2019,MAT 29 09 19,17585040.7,,EUR,15623331.1,15645446,Dimension 1,IT Food Discount,Dimension 2,Soia,Type,Soia,,,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Italy CW38.xlsx,PolandANT BASED DRINKS,Italy,IT Food Discount,Discount,Soia,Soia,,Soia,,,,2020,MAT 27 09 20,16238665.3,,EUR,14261190.800000004,14285257,Dimension 1,IT Food Discount,Dimension 2,Soia,Type,Soia,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream - total or unspecified,Aggregate / total row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Total Plant Based Ice Cream,,,,,,,2018,MAT 30 09 18,29743512.899999995,,EUR,3343028.3999999994,10110123,Dimension 1,IT Food,Dimension 2,Total Plant Based Ice Cream,Category,,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream - total or unspecified,Aggregate / total row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Total Plant Based Ice Cream,,,,,,,2019,MAT 29 09 19,31135195.9,,EUR,3400781.999999999,10280324,Dimension 1,IT Food,Dimension 2,Total Plant Based Ice Cream,Category,,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream - total or unspecified,Aggregate / total row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Total Plant Based Ice Cream,,,,,,,2020,MAT 27 09 20,32785272.30000001,,EUR,3534277.4999999986,10537691,Dimension 1,IT Food,Dimension 2,Total Plant Based Ice Cream,Category,,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream - total or unspecified,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Other Types,Other Types,,,,,,2018,MAT 30 09 18,0,,EUR,0,0,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Other Types,Category,Other Types,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream - total or unspecified,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Other Types,Other Types,,,,,,2019,MAT 29 09 19,0,,EUR,0,0,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Other Types,Category,Other Types,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream - total or unspecified,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Other Types,Other Types,,,,,,2020,MAT 27 09 20,33770.700000000004,,EUR,1147.1,5976,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Other Types,Category,Other Types,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Take-home,Take-home,,,,,,2018,MAT 30 09 18,11387903.3,,EUR,1525995,3960529,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Take-home,Category,Take-home,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Take-home,Take-home,,,,,,2019,MAT 29 09 19,10731958.600000003,,EUR,1441423.4000000006,3721448,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Take-home,Category,Take-home,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Take-home,Take-home,,,,,,2020,MAT 27 09 20,10927048.3,,EUR,1449336.6,3644677,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Take-home,Category,Take-home,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Multipack,Multipack,,,,,,2018,MAT 30 09 18,18335202.3,,EUR,1815893.4,6132241,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Multipack,Category,Multipack,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Multipack,Multipack,,,,,,2019,MAT 29 09 19,20395978.4,,EUR,1958938.7,6552358,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Multipack,Category,Multipack,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,Multipack,Multipack,,,,,,2020,MAT 27 09 20,21818942,,EUR,2083480.3,6882192,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free Multipack,Category,Multipack,,,,,,,,,,
Plant-based ice cream,Plant-based ice cream formats,Specific product/category row,Identified from ice cream / dessert wording,Plant-based ice cream,Italy CW38.xlsx,Polandant Based Ice Cream,Italy,IT Food,Total / Main retail market,On-the-go,On-the-go,,,,,,2018,MAT 30 09 18,20406.099999999995,,EUR,1145.1999999999996,17369,Dimension 1,IT Food,Dimension 2,Plant-based Lactose-free On-the-go,Category,On-the-go,,,,,,,,,,
